course_name,curriculum_code,discipline_code,discipline_name,period,type,workload_total,theory_hours,practice_hours,department,modality,prerequisites,equivalences,syllabus
CIÊNCIA DA COMPUTAÇÃO,001.112023,DCOC00064,TÓPICOS AVANÇADOS EM CIÊNCIA DA COMPUTAÇÃO XII,0º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,,,"Tópicos avançados na área de ciência da computação, segundo tendências atuais na área e que não estejam presentes em outra disciplina do curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DCOC00065,TÓPICOS AVANÇADOS EM CIÊNCIA DA COMPUTAÇÃO XIII,0º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,,,"Tópicos avançados na área de ciência da computação, segundo tendências atuais na área e que não estejam presentes em outra disciplina do curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DCOC00066,TÓPICOS AVANÇADOS EM CIÊNCIA DA COMPUTAÇÃO XIV,0º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,,,"Tópicos avançados na área de ciência da computação, segundo tendências atuais na área e que não estejam presentes em outra disciplina do curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DCOC00067,TÓPICOS AVANÇADOS EM CIÊNCIA DA COMPUTAÇÃO XV,0º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,,,"Tópicos avançados na área de ciência da computação, segundo tendências atuais na área e que não estejam presentes em outra disciplina do curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00029,TÓPICOS ESPECIAIS PARA CIÊNCIA DA COMPUTAÇÃO I,0º Nível,Complementar Flexiva,60,,60,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Aproveitamento de atividades acadêmicas ou profissionais realizadas livremente pelo aluno na área de Ciência da Computação e de suas aplicações, de acordo com regulamentação própria do Colegiado do Curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00043,TÓPICOS ESPECIAIS PARA CIÊNCIA DA COMPUTAÇÃO II,0º Nível,Complementar Flexiva,60,,60,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Aproveitamento de atividades acadêmicas ou profissionais realizadas livremente pelo aluno na área de Ciência da Computação e de suas aplicações, de acordo com regulamentação própria do Colegiado do Curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00044,TÓPICOS ESPECIAIS PARA CIÊNCIA DA COMPUTAÇÃO III,0º Nível,Complementar Flexiva,30,,30,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Aproveitamento de atividades acadêmicas ou profissionais realizadas livremente pelo aluno na área de Ciência da Computação e de suas aplicações, de acordo com regulamentação própria do Colegiado do Curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00057,TÓPICOS ESPECIAIS PARA CIÊNCIA DA COMPUTAÇÃO,0º Nível,Complementar Flexiva,,,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Aproveitamento de atividades extensionistas, de caráter acadêmico ou profissional, realizadas livremente pelo aluno como membro de equipe executora, na área de Ciência da Computação e de suas aplicações, de acordo com regulamentação própriado Colegiado do Curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00058,TÓPICOS ESPECIAIS PARA CIÊNCIA DA COMPUTAÇÃO,0º Nível,Complementar Flexiva,,,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Aproveitamento de atividades extensionistas, de caráter acadêmico ou profissional, realizadas livremente pelo aluno como membro de equipe executora, na área de Ciência da Computação e de suas aplicações, de acordo com regulamentação própriado Colegiado do Curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00059,TÓPICOS ESPECIAIS PARA CIÊNCIA DA COMPUTAÇÃO,0º Nível,Complementar Flexiva,,,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Aproveitamento de atividades extensionistas, de caráter acadêmico ou profissional, realizadas livremente pelo aluno como membro de equipe executora, na área de Ciência da Computação e de suas aplicações, de acordo com regulamentação própriado Colegiado do Curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00060,UCE,0º Nível,Optativa,,,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Promover, sob a orientação de um docente, atividade de interação dialógica entre o discente e a sociedade, mediante desenvolvimento de projeto na área de Ciência da Computação e suas aplicações, em processo interdisciplinar de produção, aplicação e troca dos conhecimentos adquiridos no curso em face das questões complexas do contexto social contemporâneo."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00061,UCE,0º Nível,Optativa,,,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Promover, sob a orientação de um docente, atividade de interação dialógica entre o discente e a sociedade, mediante desenvolvimento de projeto na área de Ciência da Computação e suas aplicações, em processo interdisciplinar de produção, aplicação e troca dos conhecimentos adquiridos no curso em face das questões complexas do contexto social contemporâneo."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00069,ATIVIDADE EXTENSIONISTA DE ESTÁGIO SUPERVISIONADO NÃO OBRIGATÓRIO,0º Nível,Optativa,150,,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Aproveitamento de estágio supervisionado não obrigatório ou de experiência profissional, compreendendo a realização de atividades profissionais em Ciência da Computação, de caráter extensionista, em ambiente real de trabalho, envolvendo aplicação prática dos conhecimentos teóricos adquiridos no curso, com metodologias participativas que envolvam o público externo. Elaboração de relatório de estágio supervisionado."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00070,UCE,0º Nível,Optativa,,,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Promover, sob a orientação de um docente, atividade de interação dialógica entre o discente e a sociedade, mediante desenvolvimento de projeto na área de Ciência da Computação e suas aplicações, em processo interdisciplinar de produção, aplicação e troca dos conhecimentos adquiridos no curso em face das questões complexas do contexto social contemporâneo."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00071,TÓPICOS AVANÇADOS EM CIÊNCIA DA COMPUTAÇÃO I,0º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Tópicos avançados na área de ciência da computação, segundo tendências atuais na área e que não estejam presentes em outra disciplina do curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00072,TÓPICOS AVANÇADOS EM CIÊNCIA DA COMPUTAÇÃO II,0º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Tópicos avançados na área de ciência da computação, segundo tendências atuais na área e que não estejam presentes em outra disciplina do curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00073,TÓPICOS AVANÇADOS EM CIÊNCIA DA COMPUTAÇÃO III,0º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Tópicos avançados na área de ciência da computação, segundo tendências atuais na área e que não estejam presentes em outra disciplina do curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00074,TÓPICOS AVANÇADOS EM CIÊNCIA DA COMPUTAÇÃO IV,0º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Tópicos avançados na área de ciência da computação, segundo tendências atuais na área e que não estejam presentes em outra disciplina do curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00075,TÓPICOS AVANÇADOS EM CIÊNCIA DA COMPUTAÇÃO V,0º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Tópicos avançados na área de ciência da computação, segundo tendências atuais na área e que não estejam presentes em outra disciplina do curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DSCO00026,FUNDAMENTOS DA INTERAÇÃO HUMANO-COMPUTADOR,0º Nível,Optativa,60,60,,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,,,"Bases teóricas da interação humano-computador. Ciências cognitivas, ergonomia, psicologia cognitiva, engenharia semiótica, teoria da atividade e design audiovisual. Evolução, ética e perspectivas da interação humano-computador."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DSCO00027,TÓPICOS AVANÇADOS EM CIÊNCIA DA COMPUTAÇÃO VI,0º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,,,"Tópicos avançados na área de ciência da computação, segundo tendências atuais na área e que não estejam presentes em outra disciplina do curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DSCO00028,TÓPICOS AVANÇADOS EM CIÊNCIA DA COMPUTAÇÃO VII,0º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,,,"Tópicos avançados na área de ciência da computação, segundo tendências atuais na área e que não estejam presentes em outra disciplina do curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DSCO00029,TÓPICOS AVANÇADOS EM CIÊNCIA DA COMPUTAÇÃO VIII,0º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,,,"Tópicos avançados na área de ciência da computação, segundo tendências atuais na área e que não estejam presentes em outra disciplina do curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DSCO00030,TÓPICOS AVANÇADOS EM CIÊNCIA DA COMPUTAÇÃO IX,0º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,,,"Tópicos avançados na área de ciência da computação, segundo tendências atuais na área e que não estejam presentes em outra disciplina do curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DSCO00031,TÓPICOS AVANÇADOS EM CIÊNCIA DA COMPUTAÇÃO X,0º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,,,"Tópicos avançados na área de ciência da computação, segundo tendências atuais na área e que não estejam presentes em outra disciplina do curso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDADM0111,ADMINISTRAÇÃO DE MARKETING,0º Nível,Optativa,60,60,,CCSA - DEPARTAMENTO DE ADMINISTRACAO,Presencial,,,"Construção histórica do marketing no Brasil. Introdução aos conceitos e aos ambientes de marketing. Marketing holístico (pilares). Gestão do Composto de Marketing: decisões sobre o produto (classificação, marca, design, embalagem); decisões sobre o preço (objetivos e processo de estabelecimento); decisões sobre a distribuição (canais e utilização de intermediários) e decisões sobre o composto de comunicação (ferramentas promocionais). Noções de comportamento do consumidor."
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDADM0117,SISTEMAS DE INFORMAÇÃO E DECISÃO,0º Nível,Optativa,60,,,CCSA - DEPARTAMENTO DE ADMINISTRACAO,Presencial,,,Natureza da Decisão. Principais teorias aplicadas à tomada de decisão. Processo de tomada de decisão. Estruturação e modelagem de problemas. Inteligência de negócio (Business intelligence). Analítica de negócio (Business analytics). Métodos e técnicas quantitativas e analíticas de decisão. Sistemas de processamento de transações e sistemas de processamento analítico. Sistemas de apoio à decisão e sistemas especialistas. Modelagem dimensional. Simulação computacional. Aplicações práticas.
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDCOC0106,EMPREENDEDORISMO,0º Nível,Optativa,60,60,,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,,,"Motivação. Empreendedorismo no Brasil. Prática empreendedora. Ferramentas úteis ao empreendedor (marketing e administração estratégica). Plano de negócios: etapas, processos e elaboração. Empreendedorismo no Direito."
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDLPL0063,PORTUGUÊS INSTRUMENTAL,0º Nível,Optativa,60,60,,CCHLA - DEPARTAMENTO DE LÍNGUA PORTUGUESA E LINGUÍSTICA,Presencial,,,"ALTERADA EM CONFORMIDADE COM A RESOLUÇÃO nº 53/2024 - CONSEPE: Fundamentos organizacionais, textuais, discursivos e normativos da escrita acadêmica. Leitura e prática de gêneros textuais acadêmicos: resumo, resenha, fichamento e artigo científico. Leitura e prática de gêneros textuais das esferas de atuação profissional e de divulgação científica. ANTERIORMENTE: Leitura, análise e produção textual. O texto e a sua dimensão: relações internas e externas. Habilidades básicas de produção textual: objetividade, clareza, concisão, precisão. Tipo de texto: o relatório (linguagem e estrutura, componentes discursivos, apresentação). Estudo e prática da norma culta escrita: ortografia e acentuação; concordância e regência, colocação nominal."
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDLS0024,LIBRAS,0º Nível,Optativa,60,60,,CCHLA - DEPARTAMENTO DE LÍNGUAS DE SINAIS,Presencial,,,"Aspectos sócio históricos, linguísticos identitários e culturais da comunidade surda. Legislação e surdez. Filosofias educacionais para surdo. Aspectos linguísticos da Libras: fonológicos, morfológicos, sintáticos e semântico-pragmáticos da Língua Brasileira de Sinais. Prática de conversação em Libras."
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDSCO0066,SISTEMAS MULTIMÍDIA,0º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,,,"Fundamentos de sistemas multimídia. Aquisição, representação e exibição de dados multimídia. Codificação e compressão de imagens, áudio e vídeo. Documentos multimídia/hipermídia. Modelos de sincronização temporal. Transmissão multimídia em redes IP. Aplicações multimídia distribuídas: videoconferência, VoIP, TV digital, cinema digital."
CIÊNCIA DA COMPUTAÇÃO,001.112023,PSAE00251,PRINCÍPIOS DE ECONOMIA,0º Nível,Optativa,60,60,,CCSA - DEPARTAMENTO DE ECONOMIA,Presencial,,,"ALTERADA EM CONFORMIDADE COM A RESOLUÇÃO nº 13/2024 - CONSEPE: Princípios, Método e Questões Fundamentais da Economia. Mercado Econômico. Introdução à Teoria do Consumidor e à Teoria da Firma. Agregados Macroeconômicos. Conceitos e Modelos Básicos da Macroeconomia. ANTERIORMENTE: Princípios, método e questões fundamentais da economia. Mercado. Introdução à teoria do consumidor e da teoria da firma. Agregados macroeconômicos. Conceitos e modelos básicos da macroeconomia."
CIÊNCIA DA COMPUTAÇÃO,001.112023,1103118,CÁLCULO VETORIAL E GEOMETRIA ANALÍTICA,1º Nível,Obrigatória,60,60,,CCEN - DEPARTAMENTO DE MATEMÁTICA,Presencial,,,Vetores no espaço. Retas e Planos. Cônicas. Superfícies Quádricas.
CIÊNCIA DA COMPUTAÇÃO,001.112023,1103177,CÁLCULO DIFERENCIAL E INTEGRAL I,1º Nível,Obrigatória,60,60,,CCEN - DEPARTAMENTO DE MATEMÁTICA,Presencial,,,"Funções reais de uma variável real. Limite e Continuidade. Derivadas: conceito, regras e aplicações."
CIÊNCIA DA COMPUTAÇÃO,001.112023,1107136,INTRODUÇÃO A PROGRAMAÇÃO,1º Nível,Obrigatória,60,30,30,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"ALTERADA EM CONFORMIDADE COM A RESOLUÇÃO nº 37/2023 - CONSEPE: Histórico das linguagens de programação. Descrição e construção de algoritmos. Metodologia de programação. Introdução à uma linguagem de programação moderna: tipos elementares e compostos de dados; operadores; expressões e funções; mecanismos de passagem de parâmetros; variáveis e comandos; procedimentos; recursividade; tipos definidos pelo programador e tipos abstratos de dados; noções de estruturas dinâmicas de dados. Aplicações práticas. ANTERIORMENTE: Histórico das linguagens de programação. Descrição de algoritmos. Construção de algoritmos, utilizando uma linguagem algorítmica. Aplicações. Introdução a uma linguagem de programação estruturada. Metodologia de programação."
CIÊNCIA DA COMPUTAÇÃO,001.112023,1107259,MATEMÁTICA DISCRETA,1º Nível,Obrigatória,60,60,,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,,,"Introdução à lógica proposicional. Contagem e combinatória: princípios de adição, princípios do produto, listas, fatorial, arranjo, permutações, combinações, com e sem repetição de elementos, subconjuntos e triângulo de Pascal. Relações: conceito, funções como relações, propriedades, equivalências. Indução Matemática: princípios, indução forte, visão recursiva, indução estrutural, recorrências. Sequências e somatórios. Inferência e prova: regras de inferência, prova direta, prova por indução, prova por contradição, prova por construção e prova por absurdo."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00045,METODOLOGIA DO TRABALHO CIENTÍFICO PARA CIÊNCIA DA COMPUTAÇÃO,1º Nível,Obrigatória,30,30,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Conhecimento e ciência. A ciência moderna e o contexto sociocultural. Ciência e método científico. Ética e ciência. Escrita acadêmica: técnicas de leitura crítica, de resumo e de escrita dissertativo-argumentativa. Produção e comunicação do conhecimento científico."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00046,INTRODUÇÃO À CIÊNCIA DA COMPUTAÇÃO,1º Nível,Obrigatória,60,60,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,Apresentação do curso de Bacharelado em Ciência da Computação: áreas de formação e de atuação; planejamento individual e programação do perfil profissional; normas gerais da graduação. Pensamento computacional. Elementos de software. Sistema de computador. Componentes básicos. Arquitetura de computadores: CPU; memória; dispositivos de entrada e saída. Redes de computadores e Internet. Operações básicas num computador hipotético. Aritmética computacional. Representação de dados. História do desenvolvimento da computação. Ética na ciência da computação.
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00056,PESQUISA APLICADA À COMPUTAÇÃO,1º Nível,Obrigatória,30,30,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Ciência e tecnologia: aspectos conceituais. A pesquisa e a construção do conhecimento. A pesquisa e sua interface nas diferentes áreas do conhecimento na ciência da computação. Métodos e técnicas de pesquisa acadêmica. Normatização daprodução acadêmica: normas da ABNT, elaboração de projetos e artigos."
CIÊNCIA DA COMPUTAÇÃO,001.112023,1103178,CÁLCULO DIFERENCIAL E INTEGRAL II,2º Nível,Obrigatória,60,60,,CCEN - DEPARTAMENTO DE MATEMÁTICA,Presencial,1103177; 1103118,,Integral de funções uma variável real. Funções reais de várias variáveis: limite e continuidade. Derivadas Parciais e Diferenciabilidade. Regra da Cadeia e derivação implícita. Máximos e Mínimos. Multiplicadores de Lagrange.
CIÊNCIA DA COMPUTAÇÃO,001.112023,1103179,INTRODUÇÃO À ÁLGEBRA LINEAR,2º Nível,Obrigatória,60,60,,CCEN - DEPARTAMENTO DE MATEMÁTICA,Presencial,1103118,,Espaços Vetoriais. Aplicações Lineares e Matrizes. Diagonalização de Operadores. Produto Interno.
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00078,PROGRAMAÇÃO ORIENTADA A OBJETOS,2º Nível,Obrigatória,60,60,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,1107136,,Conceitos e terminologias de orientação a objetos: objetos; classes; métodos e mensagens; herança simples e múltipla; polimorfismo; sistemas de tipos. Classificação de linguagens baseadas em objetos. Projeto orientado a objetos. Introdução a uma linguagem de programação orientada a objetos. Aplicações práticas.
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDCOC0079,LÓGICA APLICADA À COMPUTAÇÃO,2º Nível,Obrigatória,60,60,,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,1107259,,"Histórico. Lógicas de ordem 0 (proposições) e 1 (predicados). Sistemas dedutivos. Interpretações, modelos e provas. Teoremas sobre decidibilidade, satisfabilidade, completeza e soundness (validade). Dedução automática: polaridade, skolemização, unificação, resolução, igualdade. Fundamentos da programação em lógica."
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDSCO0036,ARQUITETURA DE COMPUTADORES I,2º Nível,Obrigatória,60,40,20,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,DINF00046,,Máquinas multinível. Nível da lógica digital. Blocos funcionais do computador. Execução de programas pelo processador: caminho de dados e controle. Passos paraa execução da instrução. Tipos de conjuntos de instruções (RISC e CISC). Funcionamento da unidade de controle. Caminhos de dados com pipeline. Arquitetura do conjunto de instruções. Instruções e endereçamento. Procedimentos e dados (pilha). Programação em linguagem assembly. Microarquitetura. Entrada/saída e interfaceamento. Dispositivos de entrada/saída. Interrupções. Barramentos. Acesso à memória e DMA. Hierarquia de memória.
CIÊNCIA DA COMPUTAÇÃO,001.112023,1103180,SÉRIES E EQUAÇÕES DIFERENCIAIS ORDINÁRIAS,3º Nível,Optativa,60,60,,CCEN - DEPARTAMENTO DE MATEMÁTICA,Presencial,1103178; 1103179,,"ALTERADA EM CONFORMIDADE COM A RESOLUÇÃO nº 37/2023 - CONSEPE: Sequências, Séries, Equações Diferenciais Ordinárias. Aplicações. ANTERIORMENTE: Sequências e Séries Numéricas. Séries de potências e Séries de Fourier. Equações Diferenciais Ordinárias."
CIÊNCIA DA COMPUTAÇÃO,001.112023,1103232,CÁLCULO DIFERENCIAL E INTEGRAL III,3º Nível,Optativa,60,60,,CCEN - DEPARTAMENTO DE MATEMÁTICA,Presencial,1103178,,Integral Dupla e Integral Tripla. Integral de Linha. Integral de Superfície.
CIÊNCIA DA COMPUTAÇÃO,001.112023,5102007,PESQUISA OPERACIONAL,3º Nível,Optativa,60,60,,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,DINF00078; 1103179,,Programação linear. Aplicações de Programação linear. Problemas de Atribuição e de Transporte. Problemas de Fluxos em redes. Problemas de Roteamento. PERT e CPM. Teoria de Filas. Simulação. Teoria de Estoques.
CIÊNCIA DA COMPUTAÇÃO,001.112023,5102009,ALGEBRA LINEAR COMPUTACIONAL,3º Nível,Optativa,60,60,,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,1103179; DINF00078,,"Fundamentos: multiplicação matriz-vetor; produto interno; matrizes e vetores ortogonais; matriz esparsa; normas. Sistemas lineares: métodos diretos: decomposição LU, decomposição de Cholesky; métodos Iterativos: gradiente conjugado, métodos pré-condicionados. Operadores lineares: decomposição de valor singular (SVD); projeção ortogonal; decomposição QR; ortogonalização de Gram-Schmidt; método de Householder; autovalores e autovetores; método dos mínimos quadrados."
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDSCO0054,INTRODUÇÃO À TEORIA DA INFORMAÇÃO,3º Nível,Optativa,60,50,10,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,1103179,,"Princípios de teoria da informação. Conceituação, medidas e codificação da informação. Incerteza e entropia. Sistemas de comunicação. Codificação de fonte. Compressão de dados sem perdas. Compressores estatísticos e baseados em dicionário. Compressão de dados com perdas. Técnicas avançadas de compressão de dados."
